Age,Seniority,Orders,Items,AverageDiscount,TopCategory,BrowsingTime,EmailsOpened,SupportInteractions,TotalCart
28,1,1,4,0.3,Electronics,708.1681111499635,1,3,116.73
34,0,3,4,0.12,"Clothing,Shoes & Jewelry",60.082463045186465,1,2,30.14
29,1,3,4,0.17,"Clothing,Shoes & Jewelry",44.70315263029903,2,0,23.92
30,2,4,5,0.17,"Clothing,Shoes & Jewelry",136.29798847209818,1,1,40.83
24,0,0,10,0.48,Beauty & Personal Care,17.752522969565554,2,2,0.0
31,0,3,7,0.1,Beauty & Personal Care,9.875961975204856,1,2,21.91
21,2,1,5,0.25,Toys & Games,221.58976921504097,1,1,38.0
9,1,0,6,0.42,Beauty & Personal Care,51.30571030057177,3,1,0.0
15,0,1,5,0.35,Home & Kitchen,28.565159533505504,1,0,5.41
26,0,1,4,0.41,Beauty & Personal Care,219.55029888572085,1,2,43.48
26,0,0,1,0.4,Beauty & Personal Care,333.99189111835125,1,1,0.0
19,3,3,5,0.08,Pet Supplies,63.70771384499977,0,1,18.58
20,2,2,10,0.05,Toys & Games,177.75095382196434,1,1,33.81
23,1,1,7,0.71,"Clothing,Shoes & Jewelry",21.790596192263294,2,1,10.02
25,1,2,10,0.51,Home & Kitchen,237.60005910718016,0,0,46.54
28,0,1,3,0.61,Toys & Games,217.23458424107804,1,0,42.9
30,0,4,6,0.13,Beauty & Personal Care,11.779590140350267,0,2,23.98
31,0,2,3,0.02,"Clothing,Shoes & Jewelry",12.406306737297568,1,0,17.46
29,0,3,4,0.82,"Clothing,Shoes & Jewelry",215.2235347998752,2,2,49.9
17,0,2,5,0.54,Toys & Games,34.419884074190854,1,1,10.43
24,3,2,8,0.07,Electronics,103.99264994240579,0,1,24.88
30,2,2,5,0.54,Sports & outdoors,264.24380183157564,2,0,54.7
27,0,0,5,0.25,Toys & Games,19.12871035835411,3,0,0.0
22,3,3,7,0.28,Beauty & Personal Care,107.46000963116789,0,1,28.25
25,0,2,9,0.15,Home & Kitchen,156.23936457610233,0,0,34.73
25,1,3,6,0.51,Beauty & Personal Care,18.416061654865914,1,0,17.96
27,1,4,4,0.1,Toys & Games,24.762464071808374,1,1,22.3
24,0,3,7,0.35,Electronics,202.23764919878064,3,0,44.62
35,1,3,5,0.24,Toys & Games,44.71436900501302,4,0,29.47
27,2,2,2,0.6,"Clothing,Shoes & Jewelry",27.851397942170564,2,1,16.59
25,1,2,10,0.64,"Clothing,Shoes & Jewelry",199.26694975625156,2,3,41.51
17,0,3,5,0.28,"Clothing,Shoes & Jewelry",261.2502398468944,0,0,46.79
26,0,4,5,0.32,"Clothing,Shoes & Jewelry",5.652106015220076,0,2,18.48
32,3,4,6,0.51,Beauty & Personal Care,29.521288268903156,1,1,27.42
25,1,3,4,0.78,"Clothing,Shoes & Jewelry",64.33133207484943,2,0,23.68
27,0,4,3,0.19,Home & Kitchen,336.04750557637556,2,1,70.15
28,0,3,7,0.03,"Clothing,Shoes & Jewelry",302.7340701205598,0,0,61.36
27,2,7,2,0.12,Home & Kitchen,57.85431786999119,3,2,37.43
23,0,3,6,0.64,Beauty & Personal Care,55.55303163378184,0,1,21.99
23,2,2,7,0.02,Toys & Games,99.74346447842349,0,0,23.72
29,1,1,1,0.28,Electronics,285.8078463018739,1,3,54.08
26,2,3,7,0.12,Sports & outdoors,32.090216067182794,1,3,20.03
23,0,3,7,0.84,Toys & Games,237.29294636353694,1,3,48.6
30,1,0,6,0.37,Beauty & Personal Care,5.425854685295895,1,0,0.0
20,0,7,5,0.01,Toys & Games,88.92564671534628,0,2,35.72
20,5,1,5,0.77,Electronics,264.60981990477944,2,0,42.87
24,0,3,2,0.8,Beauty & Personal Care,257.72582499255896,1,1,53.41
20,0,2,5,0.04,Beauty & Personal Care,119.53676126205542,0,1,26.5
29,2,3,3,0.1,Beauty & Personal Care,147.4283624799552,3,1,41.14
27,0,2,3,0.2,"Health, Household & Baby Care",283.5780888289474,0,0,55.18
21,0,4,6,0.01,Electronics,47.077964880554255,2,1,21.88
37,1,2,4,0.37,Beauty & Personal Care,41.62559662242346,0,2,27.3
26,2,6,4,0.34,Toys & Games,42.35658937060975,2,0,30.12
18,0,2,3,0.3,Beauty & Personal Care,8.424287706371436,0,2,8.38
20,0,3,7,0.1,Beauty & Personal Care,0.32127785771115885,0,0,11.48
26,1,5,3,0.4,"Clothing,Shoes & Jewelry",150.90185490923596,0,1,42.77
36,1,1,6,0.3,Toys & Games,16.344846481426252,0,0,18.16
14,0,3,3,0.77,Toys & Games,114.58419395340488,0,1,22.66
18,0,2,4,0.77,Toys & Games,139.37905544170385,2,2,27.44
26,1,1,7,0.77,Electronics,122.02886717668764,1,1,26.91
18,1,1,7,0.7,Toys & Games,54.344470289645685,0,0,10.25
29,0,1,9,0.03,Toys & Games,51.15733793957603,2,1,19.61
24,3,2,5,0.64,Beauty & Personal Care,147.66016352228158,0,0,32.49
22,3,4,4,0.42,Beauty & Personal Care,8.689169354469305,1,4,17.24
26,1,1,4,0.36,"Clothing,Shoes & Jewelry",196.33124643611708,1,2,38.21
24,5,2,7,0.27,"Health, Household & Baby Care",164.96717956587634,1,0,34.13
25,1,4,7,0.79,Beauty & Personal Care,36.94400652775692,1,2,23.97
34,0,2,4,0.49,"Clothing,Shoes & Jewelry",52.199591971180936,1,1,25.7
23,2,5,7,0.79,"Clothing,Shoes & Jewelry",212.9081178573855,0,0,49.31
16,0,4,3,0.67,Toys & Games,133.04352854235393,0,1,29.96
26,0,2,4,0.18,Home & Kitchen,453.1093289358939,1,1,80.53
18,3,2,4,0.56,"Health, Household & Baby Care",77.38075704567548,1,2,17.26
20,1,1,8,0.66,Toys & Games,6.627073104982386,2,2,5.82
30,0,5,4,0.33,Toys & Games,93.49311467314733,0,1,37.64
35,1,3,2,0.71,"Health, Household & Baby Care",247.68858533029677,1,0,58.78
16,0,4,6,0.2,Toys & Games,248.15992879749606,1,0,47.71
20,2,4,7,0.78,Home & Kitchen,22.552667217019565,1,1,16.71
16,1,1,4,0.48,Beauty & Personal Care,131.88621733740987,1,1,22.36
28,3,3,7,0.42,"Clothing,Shoes & Jewelry",662.2504361933069,3,0,115.62
20,1,1,3,0.48,Pet Supplies,207.35015565406238,2,0,36.08
29,1,4,3,0.74,Electronics,152.97133607392794,1,1,42.75
19,1,3,6,0.51,"Clothing,Shoes & Jewelry",227.62313323419508,1,1,43.49
32,0,6,6,0.47,"Health, Household & Baby Care",152.7050153353287,2,2,52.47
14,3,2,6,0.23,"Clothing,Shoes & Jewelry",158.20069806549387,0,1,25.36
27,3,2,11,0.05,Home & Kitchen,49.406606810979554,2,2,20.57
19,0,2,3,0.27,"Clothing,Shoes & Jewelry",167.12402122442072,1,0,31.59
22,1,3,2,0.68,Beauty & Personal Care,21.491621717644435,1,0,16.06
24,1,5,6,0.4,"Health, Household & Baby Care",14.58001215151032,1,1,21.87
32,0,0,4,0.67,Beauty & Personal Care,133.53698465047427,0,2,0.0
28,0,2,8,0.25,Toys & Games,273.1707712215244,1,0,54.48
13,0,2,6,0.03,Toys & Games,348.5815726889108,4,0,55.93
29,1,3,7,0.58,Home & Kitchen,222.70068851543195,3,0,51.59
24,1,0,8,0.19,"Clothing,Shoes & Jewelry",55.43868705633143,0,1,0.0
28,2,2,6,0.48,Electronics,50.85978113411945,1,0,20.36
15,2,5,4,0.69,"Clothing,Shoes & Jewelry",287.10591561286736,0,0,54.43
30,1,2,10,0.02,Home & Kitchen,27.011893452046213,0,0,18.85
23,0,4,5,0.54,Electronics,25.98136396924914,0,0,18.99
27,3,6,4,0.84,Beauty & Personal Care,206.74752171918186,0,3,55.98
25,0,6,2,0.64,"Clothing,Shoes & Jewelry",206.97381362619626,1,1,54.09
26,0,0,8,0.5,Beauty & Personal Care,125.55178616635699,1,2,0.0
27,0,4,6,0.09,Toys & Games,243.2623698719456,0,0,54.81
21,1,4,2,0.19,Home & Kitchen,186.3945128070842,1,1,42.44
24,2,2,5,0.54,Toys & Games,121.91045881208626,1,0,28.06
37,4,1,5,0.08,Beauty & Personal Care,60.96361879490086,3,2,27.75
30,0,2,6,0.69,Beauty & Personal Care,290.08063696753754,0,2,59.55
27,1,6,4,0.06,Toys & Games,80.13323008853695,1,0,36.47
20,0,2,4,0.68,Toys & Games,214.58367907654292,2,1,40.1
20,0,2,2,0.44,Toys & Games,176.2993149054343,0,0,33.35
31,0,2,5,0.57,Beauty & Personal Care,278.40077168310813,0,2,58.57
26,0,3,9,0.11,Beauty & Personal Care,100.07876681272752,1,2,31.72
22,0,2,4,0.57,Beauty & Personal Care,113.67341870339766,1,0,27.25
15,1,3,8,0.82,Toys & Games,78.07248670305513,1,1,18.14
17,3,3,4,0.69,"Health, Household & Baby Care",271.27525496500476,4,0,49.61
24,0,0,8,0.12,Toys & Games,35.3592728345724,0,0,0.0
26,0,2,14,0.82,"Clothing,Shoes & Jewelry",34.86458883446081,1,2,17.3
32,0,4,4,0.0,Home & Kitchen,112.33726873321146,0,1,39.52
34,1,0,6,0.79,"Clothing,Shoes & Jewelry",20.28076434665833,1,3,0.0
24,1,1,5,0.31,Beauty & Personal Care,31.840359719898046,2,1,13.87
25,0,3,5,0.55,Home & Kitchen,1.6185692860541745,2,0,15.26
29,0,0,6,0.07,Beauty & Personal Care,72.17672987196845,1,2,0.0
20,0,4,4,0.15,Home & Kitchen,31.34874169185872,1,3,19.07
27,2,0,1,0.13,Home & Kitchen,57.21261168427407,0,1,0.0
23,2,4,9,0.21,Toys & Games,18.992437770588083,0,1,17.73
29,2,3,4,0.53,"Clothing,Shoes & Jewelry",40.85685057172877,1,2,22.79
33,0,2,9,0.39,Home & Kitchen,55.43434546214864,1,4,26.59
29,1,3,6,0.71,"Clothing,Shoes & Jewelry",87.45262218960644,0,0,29.3
33,1,2,2,0.58,Toys & Games,584.8019368508957,3,1,105.53
19,1,1,2,0.66,Electronics,28.962110331431735,0,1,7.21
24,0,2,4,0.1,Toys & Games,35.091274645262686,0,0,15.3
29,1,2,6,0.28,"Health, Household & Baby Care",31.523083776978748,0,0,18.6
21,1,4,5,0.55,"Clothing,Shoes & Jewelry",23.160368368190092,2,1,17.74
23,1,0,4,0.45,Electronics,431.1710273329609,0,1,0.0
23,0,2,9,0.77,Sports & outdoors,46.77902749529331,2,1,17.57
32,3,2,5,0.46,Home & Kitchen,205.89434869656722,0,1,46.53
21,2,1,7,0.71,Home & Kitchen,32.65073222917994,1,1,10.0
19,0,1,7,0.83,Home & Kitchen,45.33492435021243,3,2,12.01
21,3,3,6,0.71,"Clothing,Shoes & Jewelry",252.4333152476547,0,1,47.6
24,3,2,9,0.8,"Clothing,Shoes & Jewelry",255.39961750672018,2,0,48.06
29,0,2,3,0.33,Toys & Games,106.23580179931633,2,1,30.69
28,0,3,6,0.05,"Clothing,Shoes & Jewelry",92.79441705138477,0,0,29.85
23,0,3,1,0.85,"Clothing,Shoes & Jewelry",94.13705622846788,1,1,26.59
27,1,5,5,0.37,Home & Kitchen,21.69567714824651,1,0,25.08
26,2,2,6,0.64,"Clothing,Shoes & Jewelry",3.287338783232084,1,0,11.6
16,1,3,5,0.21,"Clothing,Shoes & Jewelry",13.992346435265473,0,2,8.97
20,0,1,7,0.58,"Clothing,Shoes & Jewelry",195.008092568452,1,3,33.94
18,1,2,7,0.24,Toys & Games,22.578045512960404,0,1,8.78
29,1,2,7,0.02,Toys & Games,394.6156297845326,4,3,75.0
18,1,2,7,0.61,Toys & Games,73.18938673279825,1,0,16.56
27,1,3,7,0.42,Electronics,272.71293504081535,0,1,55.92
18,2,0,4,0.76,"Clothing,Shoes & Jewelry",173.10316390353435,3,0,0.0
23,0,2,6,0.16,Electronics,201.10167694593684,2,1,40.44
23,1,3,4,0.81,"Clothing,Shoes & Jewelry",39.13400788123343,1,2,18.24
33,1,1,3,0.07,Beauty & Personal Care,55.636605621882595,1,1,23.78
29,1,2,10,0.59,Home & Kitchen,261.7902442162363,1,1,53.75
21,3,4,4,0.77,Toys & Games,34.66385364073783,0,0,17.89
30,2,2,4,0.25,Beauty & Personal Care,207.2358759054759,0,1,46.48
22,0,3,1,0.2,Home & Kitchen,142.54672120396324,0,2,33.59
22,1,2,4,0.72,Beauty & Personal Care,38.718866609589476,2,1,16.26
28,0,2,6,0.2,Beauty & Personal Care,349.61619307651864,1,0,67.28
27,0,1,3,0.4,"Clothing,Shoes & Jewelry",207.80973023091795,0,1,40.35
30,0,3,5,0.61,Electronics,79.1382043190954,0,1,29.35
25,1,3,3,0.35,Toys & Games,19.62359554642799,0,1,16.49
33,0,4,2,0.36,"Health, Household & Baby Care",7.627277249641493,0,1,24.38
23,1,1,6,0.45,"Clothing,Shoes & Jewelry",190.8338949147736,2,1,35.44
28,1,0,8,0.46,Beauty & Personal Care,17.31612118952195,1,0,0.0
31,0,3,8,0.27,"Clothing,Shoes & Jewelry",0.9004306187902252,2,1,19.33
26,0,6,3,0.63,"Clothing,Shoes & Jewelry",84.25812473770274,1,0,36.3
33,1,3,6,0.62,Electronics,133.78116889268458,1,1,39.95
28,0,0,4,0.17,"Clothing,Shoes & Jewelry",61.438067687302926,1,2,0.0
30,0,4,8,0.53,Toys & Games,26.600109630853037,0,2,24.76
14,1,1,2,0.72,Toys & Games,5.800254828321361,4,0,1.69
28,0,2,9,0.67,Toys & Games,6.478573913353948,1,1,14.51
33,1,4,3,0.6,Electronics,29.099733815916682,2,1,27.66
25,1,3,8,0.81,"Clothing,Shoes & Jewelry",106.55933998447655,0,0,29.17
24,0,1,0,0.71,Beauty & Personal Care,71.9073899587161,0,0,18.93
26,0,4,2,0.28,Beauty & Personal Care,144.5518738821213,3,4,42.44
21,1,3,9,0.57,"Clothing,Shoes & Jewelry",28.23836347247809,1,1,15.11
25,0,3,4,0.8,Beauty & Personal Care,92.60642102073858,0,2,29.12
20,0,2,5,0.36,"Clothing,Shoes & Jewelry",128.26142155458274,2,0,26.96
26,1,5,2,0.29,Toys & Games,146.15195549548122,0,2,42.37
32,0,2,8,0.77,Toys & Games,175.93689369019282,3,1,43.79
30,0,5,8,0.62,Beauty & Personal Care,19.746039769029444,0,0,27.75
30,4,0,5,0.21,"Clothing,Shoes & Jewelry",91.1224864582127,3,2,0.0
30,0,3,7,0.15,Home & Kitchen,32.89785469803906,1,1,23.55
29,2,3,4,0.11,Toys & Games,90.18413875190342,0,1,29.86
21,2,1,7,0.02,Beauty & Personal Care,89.65611780048098,1,3,19.95
32,0,2,3,0.09,"Clothing,Shoes & Jewelry",54.016448328647776,3,0,25.33
24,1,2,4,0.39,Beauty & Personal Care,123.95440465501665,1,0,30.04
29,3,2,3,0.26,"Health, Household & Baby Care",276.36138190332997,1,0,55.13
21,3,2,5,0.38,Beauty & Personal Care,112.52502320510273,0,1,25.2
28,1,2,4,0.64,Home & Kitchen,70.26781519878936,2,0,24.47
24,0,3,8,0.46,Toys & Games,64.93063960099072,0,2,23.03
27,1,2,3,0.14,"Health, Household & Baby Care",135.07338671680841,1,3,33.53
18,0,2,3,0.8,"Clothing,Shoes & Jewelry",131.4674045444677,1,1,25.48
25,0,0,4,0.75,"Clothing,Shoes & Jewelry",323.88502089977203,3,2,0.0
22,1,1,9,0.75,"Clothing,Shoes & Jewelry",112.69189343460424,0,0,21.87
27,1,2,3,0.67,Toys & Games,24.950633488377914,1,1,16.14
19,4,2,5,0.82,Home & Kitchen,180.33561768452174,2,1,33.44
28,0,1,4,0.17,Toys & Games,161.44091666639218,0,1,34.38
19,2,2,6,0.33,Toys & Games,256.99960982032707,0,1,44.35
24,1,2,8,0.25,"Health, Household & Baby Care",429.7080603653747,2,1,75.66
30,1,3,13,0.21,Beauty & Personal Care,233.24469047057624,2,0,54.58
19,1,3,8,0.17,"Health, Household & Baby Care",38.436210325393084,1,1,15.8
25,0,3,7,0.34,"Clothing,Shoes & Jewelry",13.671095287663952,0,1,15.81
29,3,6,3,0.76,Toys & Games,126.59174090440362,1,1,44.26
26,1,3,3,0.84,Beauty & Personal Care,127.17152574052709,0,0,34.43
24,2,1,6,0.67,Toys & Games,71.27530364129512,0,0,16.99
27,3,2,3,0.64,Toys & Games,124.45437719331723,0,0,29.88
24,0,2,4,0.05,"Clothing,Shoes & Jewelry",215.17175086305505,1,0,42.63
24,2,0,6,0.29,Home & Kitchen,420.36263184021044,1,0,0.0
26,0,2,8,0.17,"Clothing,Shoes & Jewelry",55.17901398533412,1,0,20.15
31,2,2,8,0.15,Beauty & Personal Care,56.621498931321966,2,1,25.63
25,0,2,8,0.01,Home & Kitchen,55.73190837571711,0,0,19.68
32,1,2,3,0.29,"Clothing,Shoes & Jewelry",27.940260568788034,0,1,19.86
24,0,3,6,0.24,Electronics,208.54512872692536,2,0,45.13
27,1,2,6,0.73,Beauty & Personal Care,93.51747710034178,2,2,28.41
14,2,4,7,0.79,"Clothing,Shoes & Jewelry",240.63395477006947,1,1,44.32
21,3,2,4,0.18,Toys & Games,6.826607704336883,2,1,8.94
28,0,4,3,0.43,Toys & Games,31.68416990769099,1,0,24.13
25,1,1,4,0.12,Electronics,42.356551758021766,1,1,14.36
27,0,1,7,0.79,Home & Kitchen,67.9559095381003,0,0,19.77
29,2,3,4,0.22,Home & Kitchen,45.04545862349458,1,1,23.96
20,3,3,3,0.6,Toys & Games,220.71381778502644,0,0,42.08
18,0,4,3,0.11,Beauty & Personal Care,9.070382368826715,4,1,16.18
28,0,1,5,0.22,"Health, Household & Baby Care",27.30762133465098,2,2,15.72
22,0,3,1,0.61,"Health, Household & Baby Care",401.28688324478753,0,0,71.94
24,0,1,4,0.25,"Clothing,Shoes & Jewelry",457.9908350879682,3,3,77.34
22,0,2,8,0.47,"Clothing,Shoes & Jewelry",85.19688076461682,1,0,21.57
28,0,2,7,0.33,Electronics,137.62317505045576,0,0,33.58
24,1,2,3,0.08,Home & Kitchen,62.441408750783104,1,0,19.99
26,0,3,5,0.11,"Health, Household & Baby Care",101.20089598721134,1,1,30.73
28,1,0,7,0.15,Beauty & Personal Care,118.17984757202926,1,1,0.0
27,1,2,2,0.77,Home & Kitchen,7.2383486611553005,3,2,14.94
34,0,2,5,0.39,"Clothing,Shoes & Jewelry",47.78723977525542,4,2,26.58
25,1,1,4,0.81,Beauty & Personal Care,53.979674368607185,3,1,18.22
23,0,3,5,0.4,Sports & outdoors,525.0357510152746,0,2,91.61
34,1,2,2,0.35,Beauty & Personal Care,195.06532928871349,3,1,49.24
35,0,5,2,0.23,Home & Kitchen,95.44252521711606,0,0,41.98
34,1,3,4,0.73,Beauty & Personal Care,43.438204390171975,0,0,27.91
23,1,7,2,0.3,Beauty & Personal Care,9.025665958549691,1,0,27.05
33,1,3,8,0.23,Home & Kitchen,275.93109539045133,1,0,61.8
25,1,2,3,0.75,Pet Supplies,189.57636813147445,0,0,39.18
23,1,2,6,0.17,"Clothing,Shoes & Jewelry",200.2053422190553,1,0,39.33
26,1,2,5,0.49,Beauty & Personal Care,224.71918781078608,2,1,47.24
34,0,0,5,0.43,Sports & outdoors,55.62336734711912,4,3,0.0
22,0,2,7,0.8,"Clothing,Shoes & Jewelry",104.99978594712893,0,2,24.27
26,1,4,3,0.81,Toys & Games,16.124113458462332,1,0,19.88
17,1,2,5,0.16,"Clothing,Shoes & Jewelry",15.630299915787596,1,4,7.73
21,1,1,8,0.34,Beauty & Personal Care,221.7889178446815,1,1,39.69
22,1,3,9,0.28,Beauty & Personal Care,200.84019300944215,2,0,43.63
21,0,3,5,0.47,Beauty & Personal Care,51.17711940170883,1,0,20.17
20,0,1,5,0.29,Toys & Games,66.95731126641238,3,0,15.39
28,0,3,6,0.46,Electronics,66.54332151217783,0,0,25.87
18,0,0,9,0.63,Toys & Games,40.84092325858752,2,0,0.0
27,0,4,4,0.15,"Clothing,Shoes & Jewelry",74.00531522195611,0,3,29.67
32,1,4,5,0.09,"Clothing,Shoes & Jewelry",12.14588832556246,2,0,24.33
17,0,2,4,0.59,Beauty & Personal Care,85.36076077982588,1,2,19.54
34,1,3,4,0.48,Toys & Games,230.98661360866745,2,2,55.97
22,0,4,3,0.12,"Health, Household & Baby Care",92.99878634490507,0,0,28.87
27,1,4,3,0.1,Toys & Games,57.4534121652363,1,1,27.19
22,0,3,3,0.85,"Clothing,Shoes & Jewelry",38.644047570368535,0,2,17.24
23,1,4,6,0.35,Beauty & Personal Care,15.428974467911992,3,3,20.41
21,0,2,1,0.45,"Clothing,Shoes & Jewelry",18.299438724041686,1,1,10.83
22,0,0,5,0.03,Sports & outdoors,31.74069207089973,0,1,0.0
25,0,2,3,0.79,Electronics,136.56661171917773,0,1,31.13
24,1,2,7,0.83,Beauty & Personal Care,34.57790292107535,0,1,16.25
26,1,2,7,0.64,Sports & outdoors,76.765620726622,2,1,24.03
28,1,7,4,0.13,Toys & Games,48.70630198594493,1,0,35.48
29,1,2,8,0.6,Beauty & Personal Care,69.24528789747401,0,1,25.28
28,2,1,2,0.77,"Clothing,Shoes & Jewelry",46.17661415732384,2,2,17.18
37,0,3,2,0.18,"Clothing,Shoes & Jewelry",362.64702609953696,2,1,78.03
25,1,2,10,0.03,Electronics,113.84222670391874,1,2,28.35
25,0,1,9,0.08,"Clothing,Shoes & Jewelry",75.00898045363506,0,4,19.57
23,0,3,5,0.7,Toys & Games,247.03727550482554,0,4,49.78
31,1,1,4,0.77,Toys & Games,8.879813856538576,1,1,13.72
18,3,4,4,0.6,"Clothing,Shoes & Jewelry",272.66595898992966,2,0,52.14
27,0,2,4,0.08,"Clothing,Shoes & Jewelry",97.64945710851194,0,1,26.94
21,0,2,6,0.47,Toys & Games,65.61440353409402,0,0,17.55
20,1,1,8,0.32,"Health, Household & Baby Care",146.06572267285966,0,1,26.2
20,0,2,4,0.73,"Clothing,Shoes & Jewelry",67.37139314339306,0,2,17.1
21,4,1,7,0.79,"Clothing,Shoes & Jewelry",143.07994679019674,0,3,25.19
16,0,2,4,0.48,Toys & Games,256.77063695547537,3,0,43.79
24,1,1,4,0.67,Home & Kitchen,63.995562378476954,0,0,16.62
23,0,1,6,0.77,Beauty & Personal Care,210.35401406891566,1,0,39.47
31,1,5,4,0.08,"Clothing,Shoes & Jewelry",63.31924884981534,0,1,33.49
31,1,5,2,0.38,"Clothing,Shoes & Jewelry",202.0396160162773,2,0,54.93
29,1,3,4,0.57,Beauty & Personal Care,176.28085289061102,1,0,44.59
14,1,0,7,0.06,"Clothing,Shoes & Jewelry",235.8704152465509,3,2,0.0
23,0,5,6,0.57,Beauty & Personal Care,25.540347635434593,1,2,24.11
33,1,6,2,0.17,Toys & Games,72.02617951512946,0,0,39.24
31,3,0,6,0.8,Home & Kitchen,23.00866448506509,0,1,0.0
26,2,1,3,0.45,Beauty & Personal Care,90.20774234035359,1,2,23.45
25,2,3,11,0.81,Beauty & Personal Care,123.2526266977602,1,1,33.52
32,1,2,4,0.84,Toys & Games,15.98791740700737,1,5,19.11
7,1,2,3,0.12,"Clothing,Shoes & Jewelry",100.23848965347945,1,2,12.6
27,0,3,3,0.67,"Clothing,Shoes & Jewelry",54.24290815787288,1,1,23.69
27,1,1,8,0.08,"Clothing,Shoes & Jewelry",161.96328125746896,1,1,33.8
34,0,2,6,0.41,Sports & outdoors,31.24894301955723,2,2,23.71
23,2,1,6,0.54,"Health, Household & Baby Care",63.20823036421179,1,2,16.22
20,3,2,4,0.77,Toys & Games,14.92431781810098,2,1,9.23
33,1,5,1,0.6,Home & Kitchen,198.25662157789853,2,4,56.98
22,1,5,5,0.27,"Clothing,Shoes & Jewelry",63.23345121894799,1,0,26.99
19,1,0,2,0.35,Home & Kitchen,116.65908379123769,2,1,0.0
19,1,4,6,0.66,Beauty & Personal Care,71.61203974942293,3,1,25.44
20,1,1,4,0.82,Beauty & Personal Care,41.19216253803008,0,1,11.2
21,0,6,5,0.32,Electronics,56.02592556098759,3,2,29.72
23,2,3,8,0.09,Toys & Games,6.142094119146667,1,2,13.42
25,1,4,5,0.27,"Clothing,Shoes & Jewelry",103.32973784793093,0,0,31.8
20,0,4,3,0.27,"Clothing,Shoes & Jewelry",236.46577276497618,1,1,48.89
26,3,4,5,0.76,Beauty & Personal Care,217.70833404343495,2,2,51.66
35,1,1,3,0.02,Home & Kitchen,60.75127562711168,2,1,25.61
11,1,4,1,0.37,Beauty & Personal Care,189.18127098310174,4,0,37.39
25,1,1,2,0.7,Beauty & Personal Care,191.78274208359895,0,0,37.39
16,1,0,1,0.59,Beauty & Personal Care,96.96357588777967,0,1,0.0
29,0,2,4,0.79,Beauty & Personal Care,38.156604728760804,2,1,21.7
27,0,2,2,0.16,Toys & Games,110.23759748443283,0,0,28.78
32,1,5,11,0.7,"Clothing,Shoes & Jewelry",19.468403326880516,1,0,27.88
34,1,6,6,0.56,"Clothing,Shoes & Jewelry",8.398528505147539,3,0,31.59
16,0,2,3,0.51,"Clothing,Shoes & Jewelry",118.17758367135278,1,0,21.93
35,0,3,6,0.04,Beauty & Personal Care,58.03928548650528,3,0,32.74
24,2,2,0,0.02,Home & Kitchen,297.39837019409816,0,1,54.61
16,1,5,3,0.53,Toys & Games,225.8632529855059,0,0,46.47
23,0,2,4,0.12,Toys & Games,80.27366018316417,0,0,21.32
27,1,3,4,0.05,Home & Kitchen,176.68146405863982,1,2,42.7
26,0,4,5,0.62,Electronics,686.7660268395031,0,3,120.79
23,0,2,4,0.74,"Health, Household & Baby Care",77.34198681867204,0,1,21.25
28,0,1,1,0.11,"Clothing,Shoes & Jewelry",107.98054816781004,1,0,26.49
29,0,4,5,0.51,"Clothing,Shoes & Jewelry",105.33865607463727,2,1,36.38
24,1,5,3,0.24,"Health, Household & Baby Care",128.7512973366252,2,0,39.3
32,0,1,7,0.31,Toys & Games,103.12151021427056,2,1,29.54
19,1,4,3,0.29,Home & Kitchen,550.0594181251723,2,1,95.92
26,3,3,5,0.16,"Clothing,Shoes & Jewelry",158.15362217262484,0,1,37.36
24,3,1,11,0.47,Toys & Games,70.8281468952062,1,1,17.36
32,0,4,5,0.05,Office Supplies,12.073520392016311,0,1,23.68
30,0,5,7,0.85,Beauty & Personal Care,58.59922695661175,1,0,33.95
30,1,0,7,0.25,Home & Kitchen,10.465174048966599,0,1,0.0
26,2,2,5,0.27,Beauty & Personal Care,219.9868678090923,2,1,46.3
19,1,1,5,0.77,Beauty & Personal Care,49.14366181369482,0,1,11.67
35,0,2,8,0.76,"Clothing,Shoes & Jewelry",20.71701154421711,1,1,21.71
14,0,2,6,0.45,"Health, Household & Baby Care",317.201543885138,2,2,51.65
28,1,2,6,0.71,Beauty & Personal Care,78.13804137376519,2,1,26.71
26,2,5,4,0.15,Toys & Games,14.581160130024749,2,3,23.46
30,1,3,9,0.67,"Health, Household & Baby Care",30.342854428624715,0,0,22.1
18,0,4,5,0.49,Toys & Games,177.56878241251576,1,2,38.82
23,1,2,3,0.09,Beauty & Personal Care,45.630276989777336,0,0,17.17
33,1,2,12,0.3,Toys & Games,58.778327376042924,0,2,25.66
25,1,3,4,0.28,Beauty & Personal Care,214.01016311227556,1,1,47.48
34,0,1,7,0.25,Beauty & Personal Care,109.81147589567603,2,1,33.41
24,2,2,9,0.38,Toys & Games,163.6555026586016,0,1,34.13
23,0,3,6,0.21,Electronics,164.94021902027765,0,0,36.95
9,0,1,3,0.43,Beauty & Personal Care,125.84221070631307,1,1,16.5
26,0,3,4,0.11,Beauty & Personal Care,287.35219545550495,1,0,59.44
23,0,1,4,0.76,"Clothing,Shoes & Jewelry",258.3205714573687,1,1,45.29
30,0,1,0,0.23,Beauty & Personal Care,17.213107483056717,2,1,16.42
23,1,3,6,0.47,Toys & Games,55.00240907259912,1,1,20.76
37,3,1,10,0.27,"Clothing,Shoes & Jewelry",168.34539538728546,1,0,41.48
31,1,2,5,0.23,Toys & Games,98.1623378639014,0,0,29.69
