Age,Seniority,Orders,Items,AverageDiscount,TopCategory,BrowsingTime,EmailsOpened,SupportInteractions,TotalCart
18,0,4,4,0.6,"Health, Household & Baby Care",76.42409550403389,1,2,33.02
24,2,3,2,0.12,"Clothing,Shoes & Jewelry",25.819386459886495,2,3,26.48
23,0,2,1,0.67,Electronics,30.239947086851345,1,0,22.99
25,1,2,5,0.66,Beauty & Personal Care,118.92418793571193,1,0,38.98
29,1,5,6,0.27,Home & Kitchen,286.74212684089116,2,0,75.84
24,0,1,1,0.34,Toys & Games,99.29643434355556,1,2,31.58
32,0,4,2,0.5,Home & Kitchen,61.658447536179814,1,0,41.05
14,0,4,3,0.01,Toys & Games,100.0513885749792,2,1,33.62
28,3,2,12,0.68,Home & Kitchen,96.8989833035282,0,2,36.38
17,1,5,4,0.38,"Clothing,Shoes & Jewelry",27.580525438147554,2,3,27.75
22,0,5,7,0.73,Beauty & Personal Care,111.15398695834374,0,4,45.03
18,0,3,7,0.15,Home & Kitchen,31.143011513263062,0,1,22.85
17,0,4,3,0.39,"Clothing,Shoes & Jewelry",3.165376127572549,0,0,20.02
26,1,2,7,0.05,Electronics,211.84689646652504,0,0,52.01
20,0,4,7,0.06,Toys & Games,253.2072698162247,0,1,60.24
16,0,0,8,0.43,Home & Kitchen,92.92165055210843,1,0,0.0
14,0,2,9,0.08,"Health, Household & Baby Care",109.87750636050508,2,1,29.57
29,0,0,4,0.45,Electronics,28.444703849838284,1,1,0.0
23,2,1,11,0.02,Beauty & Personal Care,7.527578241824151,0,0,17.31
25,0,2,8,0.32,Home & Kitchen,44.33145401158243,1,1,27.49
24,0,5,4,0.09,"Clothing,Shoes & Jewelry",82.6337170611884,2,0,41.2
14,1,5,4,0.02,Toys & Games,32.808360692534215,0,1,25.34
24,0,1,5,0.45,"Clothing,Shoes & Jewelry",45.469985373050505,0,1,22.78
22,0,0,7,0.4,"Clothing,Shoes & Jewelry",93.72058312035215,1,1,0.0
28,0,4,6,0.43,Home & Kitchen,20.82188203629487,2,1,32.6
21,0,3,9,0.55,Toys & Games,48.82372674194388,1,4,28.11
27,1,3,4,0.28,Electronics,162.48950776952944,2,1,49.29
25,2,6,1,0.65,Beauty & Personal Care,631.8948595424665,0,1,127.27
24,1,3,11,0.34,"Clothing,Shoes & Jewelry",16.827544027656526,1,1,24.75
25,0,4,7,0.24,Beauty & Personal Care,105.31275618423834,0,0,42.95
21,1,1,6,0.73,Electronics,69.63161569447081,0,1,23.86
28,0,5,6,0.6,"Clothing,Shoes & Jewelry",23.58189431942381,0,0,34.31
24,0,0,7,0.12,Electronics,306.23937144017026,0,2,0.0
33,1,2,4,0.49,Beauty & Personal Care,68.48068920628624,0,1,37.15
19,1,2,5,0.51,Toys & Games,73.66866386808607,0,2,26.24
12,1,1,5,0.26,Electronics,156.0278299122252,2,0,30.94
31,0,4,7,0.45,Beauty & Personal Care,126.78931178863108,1,1,51.21
22,1,4,6,0.44,"Clothing,Shoes & Jewelry",112.96906957357578,0,0,39.97
34,3,0,6,0.6,Beauty & Personal Care,156.34364749750284,2,1,0.0
23,0,4,4,0.48,"Clothing,Shoes & Jewelry",175.08202099030567,1,2,51.05
24,0,5,7,0.5,"Clothing,Shoes & Jewelry",64.63940086305055,1,0,37.97
30,1,2,3,0.52,"Clothing,Shoes & Jewelry",78.20691921468897,2,3,36.04
31,0,4,5,0.14,Toys & Games,367.220705993997,1,2,86.13
30,1,3,12,0.66,Electronics,42.765783720607246,1,1,33.14
22,0,2,6,0.22,Beauty & Personal Care,41.89943251696587,0,2,25.48
23,0,4,5,0.39,"Health, Household & Baby Care",146.1994430590328,0,4,47.16
22,3,2,7,0.57,"Clothing,Shoes & Jewelry",107.1312757534122,1,1,33.07
32,0,6,7,0.51,Home & Kitchen,212.11238061942214,1,2,69.99
24,0,4,9,0.51,"Clothing,Shoes & Jewelry",51.09060279964349,2,2,33.71
23,0,1,7,0.68,Home & Kitchen,77.65471822673487,1,2,28.02
26,1,4,2,0.21,Home & Kitchen,14.236386197244064,1,2,29.52
21,0,3,5,0.01,Electronics,24.978365330266623,0,0,23.51
23,1,3,3,0.41,Electronics,1.869993827420304,0,0,21.1
19,0,3,4,0.28,Electronics,54.02552700267711,3,0,27.62
23,0,2,8,0.08,Home & Kitchen,437.5346893423611,1,1,85.04
25,1,1,8,0.74,"Clothing,Shoes & Jewelry",12.973352457983903,1,2,18.91
20,0,1,7,0.64,Toys & Games,7.040860224327873,0,0,13.99
28,0,1,3,0.66,Beauty & Personal Care,20.373626538881247,0,0,23.27
26,0,1,6,0.72,Office Supplies,50.04846206034003,3,1,26.05
21,1,3,11,0.75,"Clothing,Shoes & Jewelry",24.085871069596305,0,0,22.87
21,1,3,5,0.02,Beauty & Personal Care,50.6331988598383,1,0,28.93
22,0,4,11,0.02,Home & Kitchen,74.12564307776847,1,0,35.7
18,0,2,8,0.64,"Health, Household & Baby Care",87.77205240151254,1,0,28.47
23,0,7,3,0.66,Home & Kitchen,1.6610267330884807,2,1,34.86
22,0,5,3,0.35,"Clothing,Shoes & Jewelry",10.056480433788327,2,2,29.02
24,2,2,5,0.7,"Clothing,Shoes & Jewelry",34.20107338696229,1,1,23.86
25,1,3,2,0.04,Beauty & Personal Care,146.81721679105425,2,1,46.91
26,0,2,9,0.32,Toys & Games,127.51244564277681,0,1,39.83
31,0,2,5,0.35,Toys & Games,12.602616067200692,1,2,26.88
35,0,5,3,0.54,Beauty & Personal Care,106.7866535899095,1,0,53.97
25,0,7,7,0.63,Home & Kitchen,187.92002126332073,1,1,63.92
24,0,2,7,0.03,"Clothing,Shoes & Jewelry",34.24195698370466,1,2,24.85
23,2,2,7,0.72,Home & Kitchen,17.75042029091875,0,1,20.82
25,0,3,3,0.09,Beauty & Personal Care,98.96317005611955,3,1,40.48
27,2,4,3,0.36,Beauty & Personal Care,126.1333904922558,0,1,47.02
24,0,1,7,0.52,"Clothing,Shoes & Jewelry",104.0917622819457,1,2,32.18
12,0,5,6,0.01,"Clothing,Shoes & Jewelry",36.60905136601152,2,1,25.5
27,1,2,2,0.6,Toys & Games,89.92417380388098,2,3,35.66
19,1,3,2,0.34,Sports & outdoors,80.53001021679125,2,3,31.67
21,1,2,2,0.02,Beauty & Personal Care,68.05748521002243,0,1,28.2
23,1,2,8,0.72,"Health, Household & Baby Care",7.05522397669453,2,1,20.38
25,0,2,8,0.46,Electronics,102.39263318562408,1,1,35.63
28,1,5,4,0.09,Toys & Games,146.35211762153844,2,1,53.75
25,0,5,8,0.06,"Health, Household & Baby Care",11.56281646701516,2,1,32.06
27,1,3,7,0.19,Beauty & Personal Care,209.26304235546004,0,1,56.91
20,1,3,3,0.19,Home & Kitchen,57.14720399197358,0,1,27.88
21,0,3,5,0.09,Beauty & Personal Care,119.81709011047592,1,0,39.59
17,1,3,4,0.21,Beauty & Personal Care,8.140642872094832,2,0,19.94
27,1,0,4,0.24,"Clothing,Shoes & Jewelry",29.732292930606746,5,0,0.0
17,0,3,5,0.5,Sports & outdoors,32.339971242989506,1,1,22.49
31,0,6,4,0.15,Home & Kitchen,14.067030191404339,0,2,39.14
27,0,4,4,0.38,Beauty & Personal Care,32.688478139645625,1,1,34.07
28,0,6,5,0.0,Electronics,4.462908825456088,1,1,35.29
18,0,1,8,0.19,Beauty & Personal Care,60.631420913689716,0,1,22.18
27,0,3,10,0.3,Home & Kitchen,26.794305566011474,1,0,29.25
22,0,4,9,0.51,"Health, Household & Baby Care",71.38905437947076,1,1,35.21
30,0,3,3,0.5,Sports & outdoors,184.3983524442624,1,1,55.02
24,0,2,9,0.24,Electronics,167.8241231450478,0,0,44.18
21,0,3,5,0.42,Home & Kitchen,134.53414018608458,2,1,41.4
31,0,2,3,0.72,Beauty & Personal Care,6.548834948766221,1,0,26.88
25,1,4,5,0.15,Toys & Games,26.21887952929377,1,0,29.88
25,0,1,7,0.06,Beauty & Personal Care,30.560679656612123,1,1,23.39
26,0,5,4,0.54,Home & Kitchen,33.820997401449844,0,2,35.24
27,1,4,5,0.57,Home & Kitchen,150.1029259447324,1,1,50.44
30,0,3,7,0.04,Home & Kitchen,48.40473986596866,1,2,35.07
24,0,1,6,0.48,"Clothing,Shoes & Jewelry",20.68926947669883,1,1,19.52
15,0,4,7,0.68,Home & Kitchen,16.51097906042855,2,1,22.15
22,1,5,6,0.45,Beauty & Personal Care,21.246927759013158,1,3,31.61
23,1,3,3,0.38,Toys & Games,43.159953167103495,0,1,27.52
28,0,4,5,0.03,Home & Kitchen,191.20056542291204,1,0,57.66
27,0,1,5,0.41,Beauty & Personal Care,86.58306809959393,0,1,32.71
30,0,1,6,0.73,Beauty & Personal Care,142.03300061472794,3,0,44.39
19,1,0,2,0.68,Beauty & Personal Care,150.12657880808368,2,1,0.0
20,0,4,3,0.21,Toys & Games,83.4995677952736,1,4,35.57
24,2,1,6,0.41,"Clothing,Shoes & Jewelry",10.641930687732499,0,0,16.83
18,0,2,5,0.25,Beauty & Personal Care,139.26508561708312,1,1,37.36
22,0,3,3,0.0,"Clothing,Shoes & Jewelry",201.64253426816643,3,1,52.16
14,1,3,7,0.14,"Health, Household & Baby Care",68.22611287621736,1,1,25.52
27,0,3,5,0.31,Toys & Games,50.160585373451816,0,2,32.07
28,2,6,7,0.68,"Clothing,Shoes & Jewelry",199.6416199101321,2,1,64.16
18,3,7,5,0.18,Home & Kitchen,92.06400693655966,1,2,43.65
20,1,4,8,0.51,Toys & Games,68.59410018008242,2,0,32.87
16,0,1,8,0.4,Toys & Games,4.0286629400818,1,0,11.07
18,3,2,6,0.35,Home & Kitchen,103.86720512802114,1,2,30.38
19,0,5,7,0.56,Toys & Games,126.2575197497374,1,1,43.74
29,0,1,7,0.14,Beauty & Personal Care,29.74557366995455,1,1,26.24
28,1,2,5,0.58,Beauty & Personal Care,101.43185075015401,3,0,39.53
15,2,2,6,0.73,Beauty & Personal Care,37.59340141407414,0,2,18.83
18,0,4,7,0.02,Sports & outdoors,80.1477150879332,2,0,33.88
24,1,1,3,0.18,Home & Kitchen,327.0498407784154,1,4,66.27
25,0,3,4,0.28,Beauty & Personal Care,27.255777682578408,2,4,29.68
30,0,0,3,0.08,"Clothing,Shoes & Jewelry",260.4034625636325,2,1,0.0
26,1,1,7,0.07,Beauty & Personal Care,42.21795634091324,0,0,24.98
28,2,2,8,0.07,"Health, Household & Baby Care",96.39936835128489,0,0,36.38
23,0,4,4,0.39,"Clothing,Shoes & Jewelry",142.44167750917123,2,0,46.33
27,0,3,7,0.6,Office Supplies,488.8975044243046,0,0,97.18
25,0,3,8,0.34,"Clothing,Shoes & Jewelry",35.69375139403267,0,4,28.59
29,1,3,6,0.6,Beauty & Personal Care,153.32546528789686,1,1,50.33
23,1,4,4,0.27,"Health, Household & Baby Care",234.38949003819314,0,0,59.51
22,1,3,3,0.73,Beauty & Personal Care,448.84124485560426,2,0,89.62
13,0,3,9,0.71,Toys & Games,44.460085124954865,1,2,21.11
24,0,4,8,0.32,Sports & outdoors,39.817863722512065,0,2,31.66
18,0,2,9,0.14,"Clothing,Shoes & Jewelry",52.140025656471444,1,3,23.18
18,0,3,3,0.18,"Health, Household & Baby Care",30.060293258181865,0,2,22.72
29,1,4,6,0.32,Beauty & Personal Care,63.75709927367542,1,1,39.98
22,1,5,5,0.39,"Clothing,Shoes & Jewelry",20.476080474623792,0,0,29.1
31,0,4,10,0.06,"Clothing,Shoes & Jewelry",34.499507419400835,2,0,36.32
30,0,5,11,0.31,Beauty & Personal Care,76.33670287636492,1,1,45.99
28,0,4,5,0.28,"Clothing,Shoes & Jewelry",19.661327912893316,1,3,31.71
26,0,4,8,0.12,"Clothing,Shoes & Jewelry",346.6429164257859,0,0,78.45
22,0,2,8,0.08,Toys & Games,44.72391185126685,3,2,25.97
28,1,5,9,0.11,Beauty & Personal Care,22.85505071663821,0,0,35.6
18,0,3,5,0.58,"Health, Household & Baby Care",96.81548498387707,2,2,33.55
23,0,2,2,0.05,Electronics,12.959154449958088,0,0,20.15
22,0,3,5,0.64,"Health, Household & Baby Care",1.3440581288692353,0,0,21.01
30,0,4,8,0.29,Electronics,39.96459592406443,2,1,36.52
16,0,4,10,0.23,Home & Kitchen,18.016696904182698,0,0,22.25
28,0,2,5,0.69,Beauty & Personal Care,81.80200013869123,0,2,35.81
36,0,3,9,0.18,Home & Kitchen,4.300401637362672,1,0,32.64
26,0,2,7,0.41,Beauty & Personal Care,120.54304426996909,1,0,40.38
26,1,5,3,0.09,Beauty & Personal Care,66.238725251402,0,1,40.67
25,0,2,7,0.32,Toys & Games,137.39272835835826,0,1,40.54
33,1,3,4,0.57,Home & Kitchen,105.2722233718279,1,1,45.2
29,0,0,6,0.75,"Health, Household & Baby Care",54.87596284955497,0,1,0.0
35,0,5,7,0.59,"Clothing,Shoes & Jewelry",163.34059218902968,1,1,61.15
25,1,0,4,0.29,Beauty & Personal Care,15.721646725459323,0,1,0.0
23,0,2,12,0.12,Home & Kitchen,400.9308371044601,0,0,79.0
21,1,7,11,0.37,Home & Kitchen,41.01047983178499,0,2,38.42
31,1,3,5,0.14,"Clothing,Shoes & Jewelry",74.15412872654714,2,3,39.32
20,0,5,7,0.66,Home & Kitchen,18.39987576992191,0,1,28.28
22,0,3,10,0.44,"Clothing,Shoes & Jewelry",94.25466183370904,4,3,36.77
20,0,4,7,0.74,Toys & Games,30.589266375208226,1,0,26.94
22,1,4,6,0.17,Home & Kitchen,157.91943173894495,2,1,48.44
30,0,1,6,0.61,Beauty & Personal Care,151.62679963658522,1,1,45.12
25,0,2,5,0.26,Home & Kitchen,46.620032927480345,1,0,27.66
29,0,4,1,0.0,"Clothing,Shoes & Jewelry",15.899110744653969,1,0,31.47
23,1,2,9,0.73,Beauty & Personal Care,127.67352335103006,1,0,38.83
24,0,3,7,0.0,Toys & Games,11.72781143474683,1,2,24.63
18,0,2,4,0.02,Electronics,35.684843885576335,0,1,20.0
27,3,4,7,0.1,Home & Kitchen,68.91961775844216,1,2,37.98
22,1,2,4,0.5,"Clothing,Shoes & Jewelry",70.73581107521917,1,0,28.04
27,1,2,4,0.05,Toys & Games,57.082351548351355,0,1,29.73
21,0,6,6,0.52,"Clothing,Shoes & Jewelry",19.33836303947233,0,2,31.75
22,0,4,8,0.24,Beauty & Personal Care,162.23365907488827,0,2,49.55
26,1,2,5,0.36,"Health, Household & Baby Care",52.72775666538758,3,2,30.15
19,0,1,3,0.31,Toys & Games,61.634865235706826,1,3,22.36
14,0,3,5,0.44,Home & Kitchen,60.21085258989181,0,0,23.94
16,0,5,6,0.58,"Clothing,Shoes & Jewelry",307.6708499275919,0,2,68.23
23,1,4,3,0.34,Home & Kitchen,116.39412853507451,2,1,42.87
27,0,3,4,0.5,"Clothing,Shoes & Jewelry",173.33646392241803,0,1,50.18
28,0,2,6,0.3,"Health, Household & Baby Care",127.24290769949266,5,0,43.76
29,0,2,6,0.19,"Health, Household & Baby Care",23.382588664650914,1,0,27.16
21,1,3,7,0.36,Home & Kitchen,87.53256609731888,0,2,33.34
24,1,2,6,0.03,Beauty & Personal Care,454.3871744242461,1,1,88.91
7,0,3,1,0.04,Toys & Games,48.820514513008426,1,0,17.04
15,0,8,6,0.49,Beauty & Personal Care,52.040430229638936,0,1,39.52
29,0,4,4,0.12,"Clothing,Shoes & Jewelry",101.86677121125788,2,7,45.87
24,1,1,2,0.51,Beauty & Personal Care,47.00663815171126,1,0,24.45
24,1,8,2,0.75,"Clothing,Shoes & Jewelry",127.0241873338496,1,0,55.88
19,0,5,7,0.16,Home & Kitchen,70.3720416623043,0,0,35.33
24,1,3,6,0.72,"Clothing,Shoes & Jewelry",29.130747324229116,2,0,26.71
18,0,2,8,0.69,Toys & Games,334.0802402252017,3,1,66.04
23,0,0,7,0.18,Toys & Games,39.147902334282705,2,3,0.0
27,0,3,8,0.18,"Clothing,Shoes & Jewelry",56.393877483205955,0,1,32.79
28,2,2,12,0.47,Home & Kitchen,15.299689112048945,0,1,24.35
33,2,5,5,0.46,"Clothing,Shoes & Jewelry",30.49611286379918,1,0,38.98
22,0,4,8,0.5,Toys & Games,3.073363970438821,1,0,24.4
19,0,3,6,0.46,Home & Kitchen,250.4961568429628,2,0,57.14
25,0,7,5,0.31,Home & Kitchen,10.555052383373344,1,1,37.38
28,0,4,2,0.23,Home & Kitchen,6.041639178626042,3,2,30.98
28,0,4,6,0.02,Home & Kitchen,69.2462159868296,1,3,39.84
25,0,2,10,0.21,Beauty & Personal Care,7.73150842045445,1,0,22.81
23,0,3,9,0.31,Electronics,29.505028544944544,1,0,26.11
20,0,3,4,0.08,Toys & Games,206.32831486317076,1,0,50.45
24,0,1,4,0.18,Beauty & Personal Care,47.13879803915878,1,0,24.89
29,1,2,3,0.15,Beauty & Personal Care,108.01772506723609,0,0,40.02
20,0,1,10,0.68,"Clothing,Shoes & Jewelry",8.588051417694214,2,1,15.15
26,0,3,5,0.41,Beauty & Personal Care,72.16604612722462,1,5,36.84
20,0,1,2,0.61,Toys & Games,7.975750182625525,1,3,14.96
29,0,7,7,0.1,Beauty & Personal Care,263.68906451894685,1,5,79.95
21,0,3,5,0.07,Beauty & Personal Care,1.3354507182673185,0,2,21.67
34,0,2,9,0.02,"Clothing,Shoes & Jewelry",32.9903239595759,0,0,31.45
18,0,1,2,0.06,Beauty & Personal Care,211.11728306100176,1,2,45.3
22,0,2,2,0.31,Beauty & Personal Care,23.20715878258828,0,0,22.29
24,2,3,11,0.11,"Health, Household & Baby Care",24.81997257057426,0,1,25.83
18,1,0,3,0.19,Toys & Games,79.45862408985379,1,0,0.0
27,0,3,7,0.2,Beauty & Personal Care,34.01985014361017,2,1,31.82
33,0,4,7,0.57,Beauty & Personal Care,196.13371596492613,1,0,62.92
21,0,1,11,0.46,"Clothing,Shoes & Jewelry",58.59008765626233,0,0,22.43
17,0,3,7,0.34,Toys & Games,3.4228128324756977,1,0,17.73
23,0,3,5,0.21,"Clothing,Shoes & Jewelry",121.25965894923681,1,2,40.07
27,2,6,6,0.42,Home & Kitchen,66.47934175926638,0,2,43.35
27,2,5,7,0.64,Electronics,14.929855745523476,1,1,32.35
24,2,2,1,0.5,Beauty & Personal Care,237.81629778855523,0,2,55.61
22,1,4,4,0.36,Beauty & Personal Care,122.19515868900584,1,0,43.3
22,3,2,3,0.46,Beauty & Personal Care,85.78460099285432,1,2,31.49
32,0,4,6,0.26,Beauty & Personal Care,204.38664168902764,2,2,64.24
19,0,5,8,0.56,"Clothing,Shoes & Jewelry",47.891759946030945,2,1,32.3
31,1,6,8,0.05,"Health, Household & Baby Care",12.406608272555367,0,0,38.34
20,0,6,6,0.49,"Health, Household & Baby Care",35.233920128825126,1,1,34.25
18,1,5,10,0.13,"Health, Household & Baby Care",42.665081432509936,0,1,30.28
31,0,3,10,0.17,"Health, Household & Baby Care",53.41473703682749,0,1,35.93
34,0,0,6,0.66,"Clothing,Shoes & Jewelry",24.880744858616584,0,4,0.0
29,0,0,4,0.16,"Clothing,Shoes & Jewelry",54.664924963694375,1,1,0.0
25,1,5,6,0.31,"Health, Household & Baby Care",185.64419696601672,0,1,56.87
19,0,3,4,0.72,Home & Kitchen,17.31243721701777,1,0,21.61
29,0,2,5,0.59,Pet Supplies,217.13568710921228,1,0,56.15
34,0,2,6,0.71,Beauty & Personal Care,106.09972157151155,0,1,43.81
28,0,4,2,0.6,Beauty & Personal Care,31.842233966499823,0,2,34.29
29,0,3,4,0.03,Beauty & Personal Care,56.03827556904623,0,0,35.57
20,0,4,5,0.4,"Health, Household & Baby Care",30.13404385622527,2,0,27.8
19,0,3,3,0.7,Toys & Games,292.3513036216628,1,3,62.86
24,0,3,10,0.67,Toys & Games,80.61003027840835,1,3,34.96
22,0,3,7,0.38,Beauty & Personal Care,97.79995550557985,2,0,37.43
24,1,3,4,0.39,Home & Kitchen,398.7353764449531,3,1,83.42
16,0,1,11,0.4,"Clothing,Shoes & Jewelry",370.9800290693848,1,3,66.46
16,1,2,8,0.1,"Health, Household & Baby Care",30.850999550204318,2,1,18.89
25,0,4,10,0.08,Toys & Games,82.86381511323061,1,0,38.77
26,2,5,6,0.07,"Clothing,Shoes & Jewelry",28.10675504850858,2,0,33.95
30,1,3,6,0.51,Beauty & Personal Care,68.0998194586918,1,0,38.17
27,0,3,7,0.45,Beauty & Personal Care,83.47069095336572,1,0,38.56
21,0,4,5,0.19,Beauty & Personal Care,19.2144152581677,2,1,28.07
27,1,2,5,0.6,Toys & Games,168.45447870264027,1,0,46.58
29,0,2,4,0.47,"Clothing,Shoes & Jewelry",41.09802680589892,1,3,29.6
26,1,3,9,0.39,Home & Kitchen,83.71847772303077,1,1,36.84
25,1,1,3,0.18,Beauty & Personal Care,179.1569683326173,1,1,45.28
26,0,3,8,0.17,Home & Kitchen,119.28720329825796,0,0,41.93
14,0,2,8,0.47,"Clothing,Shoes & Jewelry",200.7353721950924,1,1,42.06
15,0,1,7,0.09,"Clothing,Shoes & Jewelry",26.23603290473866,2,1,14.18
32,0,7,5,0.01,Toys & Games,8.979306631718444,0,0,41.44
26,1,2,8,0.3,Home & Kitchen,10.236996970673829,0,0,22.23
22,1,2,9,0.29,Toys & Games,72.78152527413613,1,0,28.63
25,0,2,7,0.59,"Clothing,Shoes & Jewelry",50.112400963032144,0,0,27.06
23,3,2,6,0.11,Beauty & Personal Care,44.83987445432129,1,2,26.25
20,1,4,2,0.49,"Clothing,Shoes & Jewelry",456.9464226544425,0,0,89.99
22,0,1,6,0.72,Toys & Games,46.68282801718629,0,0,21.39
13,2,3,4,0.28,Home & Kitchen,122.60151965821409,2,1,33.03
22,0,1,7,0.4,Home & Kitchen,420.5743811832433,0,3,78.49
30,0,1,5,0.65,Beauty & Personal Care,179.47880900338106,2,0,49.57
24,0,0,4,0.4,Electronics,38.62710989473492,3,0,0.0
20,1,2,7,0.38,Home & Kitchen,243.65533449345205,0,0,52.71
28,0,2,8,0.22,Beauty & Personal Care,49.57868572323435,0,0,30.86
28,1,5,7,0.26,Toys & Games,30.813383422067965,0,2,35.67
30,1,4,3,0.71,Electronics,64.92871862872232,0,2,39.01
26,1,2,6,0.21,Electronics,51.72535707890143,1,0,28.38
21,2,5,4,0.47,Beauty & Personal Care,120.46647567968812,0,0,44.51
25,0,3,5,0.49,Home & Kitchen,137.93842811425458,0,2,44.14
23,0,5,8,0.2,Beauty & Personal Care,207.22026749492787,0,0,59.76
17,1,0,10,0.42,Beauty & Personal Care,250.74611563960065,1,0,0.0
26,1,3,7,0.15,Sports & outdoors,40.22703739632165,2,0,30.56
27,2,2,7,0.74,Beauty & Personal Care,95.94718094905534,1,2,37.04
19,0,4,6,0.1,"Health, Household & Baby Care",91.20444395975106,3,0,36.76
33,1,1,3,0.09,Home & Kitchen,36.25401714855065,2,3,29.72
35,0,6,5,0.17,Toys & Games,45.108957547008494,1,0,46.51
21,1,5,9,0.68,Beauty & Personal Care,80.5432941981348,5,0,41.08
13,1,8,4,0.01,Home & Kitchen,89.23557549237569,2,0,43.26
29,0,8,8,0.26,Home & Kitchen,14.629432563805064,0,2,43.75
29,1,6,5,0.21,"Clothing,Shoes & Jewelry",12.016253253022455,2,1,37.18
23,0,2,4,0.47,Home & Kitchen,66.83803874587228,0,0,28.66
10,0,3,6,0.25,"Clothing,Shoes & Jewelry",124.76611902254962,0,0,30.1
13,0,4,2,0.19,"Clothing,Shoes & Jewelry",345.3806972199361,1,3,69.3
22,0,1,8,0.38,"Clothing,Shoes & Jewelry",155.4456564896701,1,1,38.29
28,1,1,4,0.27,Beauty & Personal Care,44.275902104861004,1,3,27.59
30,0,4,6,0.23,Beauty & Personal Care,67.16636800066388,0,2,41.26
24,1,3,8,0.36,"Health, Household & Baby Care",162.31054681205632,0,1,46.63
22,0,4,6,0.64,Toys & Games,135.96454909706438,0,1,43.96
26,1,2,4,0.63,Toys & Games,127.76951304063773,0,0,39.25
22,0,4,6,0.41,Toys & Games,106.08170502422196,1,1,40.0
21,1,4,9,0.25,"Clothing,Shoes & Jewelry",92.46530542280617,2,1,37.3
18,0,4,5,0.29,Home & Kitchen,14.401527025633982,2,3,24.47
22,1,2,7,0.06,Toys & Games,158.8924096083143,3,2,42.79
27,1,5,4,0.39,Beauty & Personal Care,116.96560279796115,1,1,49.41
23,1,2,6,0.17,"Clothing,Shoes & Jewelry",2.429499560218431,2,0,19.12
19,1,3,7,0.28,Toys & Games,180.6235998365048,0,0,45.08
26,0,2,7,0.67,"Clothing,Shoes & Jewelry",125.70116064068971,3,0,40.48
24,0,3,5,0.27,Beauty & Personal Care,214.60418252548666,0,1,55.7
20,1,2,5,0.02,Toys & Games,90.02457953997455,1,2,30.04
29,1,1,4,0.59,Toys & Games,92.70875435218817,0,1,33.41
25,0,4,4,0.3,Beauty & Personal Care,109.4634529287956,1,0,43.96
21,0,3,6,0.27,Home & Kitchen,275.5677839083006,0,0,61.56
16,1,4,6,0.11,Toys & Games,93.68753669326595,0,0,32.83
23,1,2,4,0.48,Toys & Games,83.4149847408838,0,1,30.55
30,0,3,9,0.64,Beauty & Personal Care,89.77818527812413,1,0,41.73
31,1,2,6,0.68,Toys & Games,72.92291952971557,2,0,35.69
21,2,4,3,0.54,"Clothing,Shoes & Jewelry",242.04968715462817,1,1,58.81
24,0,4,5,0.64,Beauty & Personal Care,102.98402718290592,2,1,42.75
17,0,3,3,0.44,Toys & Games,29.490531519292706,1,0,21.55
21,1,2,2,0.15,"Clothing,Shoes & Jewelry",11.529166542877737,1,2,18.78
20,0,2,5,0.47,Beauty & Personal Care,154.33702430310709,2,1,41.5
26,1,2,7,0.09,Toys & Games,10.343772597086023,2,2,23.05
25,2,0,8,0.41,"Health, Household & Baby Care",40.2773353901206,1,2,0.0
20,0,2,6,0.24,Toys & Games,14.995208922713172,0,1,18.43
31,0,3,10,0.67,"Clothing,Shoes & Jewelry",68.45284198158065,0,0,37.33
17,1,3,6,0.69,"Health, Household & Baby Care",10.8627124634634,2,0,19.29
33,0,2,11,0.17,"Clothing,Shoes & Jewelry",21.125115295504582,0,1,29.05
27,2,4,5,0.57,"Health, Household & Baby Care",74.77623183946382,0,1,38.34
35,1,6,4,0.29,Toys & Games,173.4772041246209,2,0,65.86
24,0,3,7,0.12,Home & Kitchen,139.33819021208816,1,1,44.04
17,1,3,2,0.19,Electronics,42.488172795358366,1,1,23.34
20,0,6,7,0.4,Home & Kitchen,50.2302754178773,2,3,37.34
26,0,5,5,0.22,Electronics,82.85187967345277,1,0,42.33
21,0,3,4,0.65,"Clothing,Shoes & Jewelry",234.3048853267081,0,0,54.63
22,0,1,5,0.44,Home & Kitchen,10.098836394471812,2,3,17.78
24,1,4,3,0.52,Toys & Games,5.712510303189272,0,0,25.46
25,0,4,7,0.08,Toys & Games,37.882491370491806,1,0,31.98
29,1,3,5,0.61,Toys & Games,15.922269191074747,2,0,28.65
27,0,3,7,0.24,Toys & Games,113.1092776370144,0,1,41.42
25,1,4,4,0.32,"Clothing,Shoes & Jewelry",208.73423191737413,1,2,57.34
27,0,3,6,0.73,"Health, Household & Baby Care",46.24001043838835,1,3,32.38
24,0,1,7,0.5,"Clothing,Shoes & Jewelry",229.1063124530955,0,1,50.34
26,0,2,6,0.61,"Clothing,Shoes & Jewelry",24.13193060468157,1,1,24.49
22,1,5,5,0.67,Home & Kitchen,21.74452991390659,3,0,31.15
25,0,7,3,0.14,Beauty & Personal Care,88.9858633057839,0,0,49.47
26,0,6,6,0.67,Toys & Games,2.3614954382935816,1,0,33.21
26,1,3,4,0.44,Electronics,318.11908583191916,1,1,71.39
20,1,2,5,0.37,Home & Kitchen,71.23494017109962,2,0,27.72
17,1,6,8,0.37,Beauty & Personal Care,38.276210289757906,0,0,32.57
22,0,2,7,0.16,Beauty & Personal Care,77.33430729419756,0,2,30.82
